taskType,label,accuracy,corrcoeff,n,alpha,spectral_radius,input_scale,sparsity,hidden_dim,epochs,learning_rate,dropout_rate,seed,show_progress
delay,ESN,1.93217810117561e-05,1.93217810117561e-05,3.0,1.0,1.1,1.5,0.05,,,,,,
delay,ESN,0.02242629122686197,0.02242629122686197,3.0,1.0,1.1,1.5,0.1,,,,,,
delay,ESN,0.0001596535750638863,0.0001596535750638863,3.0,1.0,1.1,1.5,0.15,,,,,,
delay,ESN,0.05953276291254637,0.05953276291254637,3.0,1.0,1.1,1.5,0.2,,,,,,
delay,ESN,0.0007417625961809585,0.0007417625961809585,3.0,1.0,1.1,2.0,0.0,,,,,,
delay,ESN,0.13243970856209014,0.13243970856209014,3.0,1.0,1.1,2.0,0.05,,,,,,
delay,ESN,0.011856528173521945,0.011856528173521945,3.0,1.0,1.1,2.0,0.1,,,,,,
delay,ESN,0.020710108565106602,0.020710108565106602,3.0,1.0,1.1,2.0,0.15,,,,,,
delay,ESN,0.017867354670426806,0.017867354670426806,3.0,1.0,1.1,2.0,0.2,,,,,,
delay,ESN,0.02473591219541382,0.02473591219541382,3.0,1.0,1.1,2.5,0.0,,,,,,
delay,ESN,0.006429278520180215,0.006429278520180215,3.0,1.0,1.1,2.5,0.05,,,,,,
delay,ESN,0.04520413847832809,0.04520413847832809,3.0,1.0,1.1,2.5,0.1,,,,,,
delay,ESN,0.0034176315005459285,0.0034176315005459285,3.0,1.0,1.1,2.5,0.15,,,,,,
delay,ESN,0.0016815497361159272,0.0016815497361159272,3.0,1.0,1.1,2.5,0.2,,,,,,
delay,ESN,0.004687434756943769,0.004687434756943769,3.0,1.0,1.1,3.0,0.0,,,,,,
delay,ESN,0.045260655840273965,0.045260655840273965,3.0,1.0,1.1,3.0,0.05,,,,,,
delay,ESN,0.01638651073725308,0.01638651073725308,3.0,1.0,1.1,3.0,0.1,,,,,,
delay,ESN,0.002364638322268158,0.002364638322268158,3.0,1.0,1.1,3.0,0.15,,,,,,
delay,ESN,0.07806873825547467,0.07806873825547467,3.0,1.0,1.1,3.0,0.2,,,,,,
delay,ESN,4.9800761851222e-06,4.9800761851222e-06,3.0,1.0,1.1,3.5,0.0,,,,,,
delay,ESN,0.03913737585314411,0.03913737585314411,3.0,1.0,1.1,3.5,0.05,,,,,,
delay,ESN,0.013661251969040965,0.013661251969040965,3.0,1.0,1.1,3.5,0.1,,,,,,
delay,ESN,0.0005545779820120707,0.0005545779820120707,3.0,1.0,1.1,3.5,0.15,,,,,,
delay,ESN,0.006207314550082938,0.006207314550082938,3.0,1.0,1.1,3.5,0.2,,,,,,
delay,ESN,0.05763349511021572,0.05763349511021572,3.0,1.0,1.1,4.0,0.0,,,,,,
delay,ESN,0.01938068542433638,0.01938068542433638,3.0,1.0,1.1,4.0,0.05,,,,,,
delay,ESN,0.019601872186082604,0.019601872186082604,3.0,1.0,1.1,4.0,0.1,,,,,,
delay,ESN,0.0003255333054194938,0.0003255333054194938,3.0,1.0,1.1,4.0,0.15,,,,,,
delay,ESN,0.06387883295127633,0.06387883295127633,3.0,1.0,1.1,4.0,0.2,,,,,,
delay,ESN,0.00010217674213572804,0.00010217674213572804,3.0,1.0,1.1,4.5,0.0,,,,,,
delay,ESN,0.023327672681253655,0.023327672681253655,3.0,1.0,1.1,4.5,0.05,,,,,,
delay,ESN,0.011406635914890223,0.011406635914890223,3.0,1.0,1.1,4.5,0.1,,,,,,
delay,ESN,0.1252921211641469,0.1252921211641469,3.0,1.0,1.1,4.5,0.15,,,,,,
delay,ESN,0.05618444890278721,0.05618444890278721,3.0,1.0,1.1,4.5,0.2,,,,,,
delay,ESN,0.016843836380153472,0.016843836380153472,3.0,1.0,1.1,5.0,0.0,,,,,,
delay,ESN,0.0027217057131208294,0.0027217057131208294,3.0,1.0,1.1,5.0,0.05,,,,,,
delay,ESN,0.030256071873103554,0.030256071873103554,3.0,1.0,1.1,5.0,0.1,,,,,,
delay,ESN,0.002982406417762165,0.002982406417762165,3.0,1.0,1.1,5.0,0.15,,,,,,
delay,ESN,0.001936058532959116,0.001936058532959116,3.0,1.0,1.1,5.0,0.2,,,,,,
delay,ESN,0.07668719981976625,0.07668719981976625,3.0,1.0,1.15,0.1,0.0,,,,,,
delay,ESN,0.10229123539526176,0.10229123539526176,3.0,1.0,1.15,0.1,0.05,,,,,,
delay,ESN,0.19176442316801218,0.19176442316801218,3.0,1.0,1.15,0.1,0.1,,,,,,
delay,ESN,0.014617515467726314,0.014617515467726314,3.0,1.0,1.15,0.1,0.15,,,,,,
delay,ESN,0.018982442676280943,0.018982442676280943,3.0,1.0,1.15,0.1,0.2,,,,,,
delay,ESN,0.33688647493569296,0.33688647493569296,3.0,1.0,1.15,0.5,0.0,,,,,,
delay,ESN,0.16388512138476302,0.16388512138476302,3.0,1.0,1.15,0.5,0.05,,,,,,
delay,ESN,0.04609190776990841,0.04609190776990841,3.0,1.0,1.15,0.5,0.1,,,,,,
delay,ESN,0.11601778717695929,0.11601778717695929,3.0,1.0,1.15,0.5,0.15,,,,,,
delay,ESN,0.10997525792811436,0.10997525792811436,3.0,1.0,1.15,0.5,0.2,,,,,,
delay,ESN,0.035005376464337115,0.035005376464337115,3.0,1.0,1.15,1.0,0.0,,,,,,
delay,ESN,0.0018110961953733528,0.0018110961953733528,3.0,1.0,1.15,1.0,0.05,,,,,,
delay,ESN,0.03459169948052885,0.03459169948052885,3.0,1.0,1.15,1.0,0.1,,,,,,
delay,ESN,0.00531449153215547,0.00531449153215547,3.0,1.0,1.15,1.0,0.15,,,,,,
delay,ESN,0.06041736918553828,0.06041736918553828,3.0,1.0,1.15,1.0,0.2,,,,,,
delay,ESN,0.0772921978788131,0.0772921978788131,3.0,1.0,1.15,1.5,0.0,,,,,,
delay,ESN,0.00490621371868597,0.00490621371868597,3.0,1.0,1.15,1.5,0.05,,,,,,
delay,ESN,0.010715121429762265,0.010715121429762265,3.0,1.0,1.15,1.5,0.1,,,,,,
delay,ESN,0.18219365121521622,0.18219365121521622,3.0,1.0,1.15,1.5,0.15,,,,,,
delay,ESN,0.01098290637880154,0.01098290637880154,3.0,1.0,1.15,1.5,0.2,,,,,,
delay,ESN,0.04600708765939151,0.04600708765939151,3.0,1.0,1.15,2.0,0.0,,,,,,
delay,ESN,0.06014512268949721,0.06014512268949721,3.0,1.0,1.15,2.0,0.05,,,,,,
delay,ESN,0.06396678276991706,0.06396678276991706,3.0,1.0,1.15,2.0,0.1,,,,,,
delay,ESN,0.006019042341908034,0.006019042341908034,3.0,1.0,1.15,2.0,0.15,,,,,,
delay,ESN,0.004518279990136442,0.004518279990136442,3.0,1.0,1.15,2.0,0.2,,,,,,
delay,ESN,0.0013396534042004185,0.0013396534042004185,3.0,1.0,1.15,2.5,0.0,,,,,,
delay,ESN,0.015849014334840886,0.015849014334840886,3.0,1.0,1.15,2.5,0.05,,,,,,
delay,ESN,0.022905211692357742,0.022905211692357742,3.0,1.0,1.15,2.5,0.1,,,,,,
delay,ESN,0.0577800140081621,0.0577800140081621,3.0,1.0,1.15,2.5,0.15,,,,,,
delay,ESN,0.09197197458211896,0.09197197458211896,3.0,1.0,1.15,2.5,0.2,,,,,,
delay,ESN,0.08568826805625081,0.08568826805625081,3.0,1.0,1.15,3.0,0.0,,,,,,
delay,ESN,0.011916420049734424,0.011916420049734424,3.0,1.0,1.15,3.0,0.05,,,,,,
delay,ESN,1.2021315699907738e-06,1.2021315699907738e-06,3.0,1.0,1.15,3.0,0.1,,,,,,
delay,ESN,0.25869159779170386,0.25869159779170386,3.0,1.0,1.15,3.0,0.15,,,,,,
delay,ESN,0.012376979866945798,0.012376979866945798,3.0,1.0,1.15,3.0,0.2,,,,,,
delay,ESN,0.07321255803429685,0.07321255803429685,3.0,1.0,1.15,3.5,0.0,,,,,,
delay,ESN,0.037957014527275935,0.037957014527275935,3.0,1.0,1.15,3.5,0.05,,,,,,
delay,ESN,0.0628970218063124,0.0628970218063124,3.0,1.0,1.15,3.5,0.1,,,,,,
delay,ESN,0.0023570019821177565,0.0023570019821177565,3.0,1.0,1.15,3.5,0.15,,,,,,
delay,ESN,0.008613316738562327,0.008613316738562327,3.0,1.0,1.15,3.5,0.2,,,,,,
delay,ESN,0.0009148028406674196,0.0009148028406674196,3.0,1.0,1.15,4.0,0.0,,,,,,
delay,ESN,2.764492314943601e-05,2.764492314943601e-05,3.0,1.0,1.15,4.0,0.05,,,,,,
delay,ESN,0.15378883374159735,0.15378883374159735,3.0,1.0,1.15,4.0,0.1,,,,,,
delay,ESN,0.06648749513642123,0.06648749513642123,3.0,1.0,1.15,4.0,0.15,,,,,,
delay,ESN,0.002081488071361495,0.002081488071361495,3.0,1.0,1.15,4.0,0.2,,,,,,
delay,ESN,0.1321515367936874,0.1321515367936874,3.0,1.0,1.15,4.5,0.0,,,,,,
delay,ESN,0.001430688851696939,0.001430688851696939,3.0,1.0,1.15,4.5,0.05,,,,,,
delay,ESN,0.013011054391540839,0.013011054391540839,3.0,1.0,1.15,4.5,0.1,,,,,,
delay,ESN,0.16726301018623033,0.16726301018623033,3.0,1.0,1.15,4.5,0.15,,,,,,
delay,ESN,0.06477218694312377,0.06477218694312377,3.0,1.0,1.15,4.5,0.2,,,,,,
delay,ESN,0.24032299703247736,0.24032299703247736,3.0,1.0,1.15,5.0,0.0,,,,,,
delay,ESN,0.0021661308964158843,0.0021661308964158843,3.0,1.0,1.15,5.0,0.05,,,,,,
delay,ESN,0.02169367380193362,0.02169367380193362,3.0,1.0,1.15,5.0,0.1,,,,,,
delay,ESN,0.0964855169108332,0.0964855169108332,3.0,1.0,1.15,5.0,0.15,,,,,,
delay,ESN,0.03292854580100574,0.03292854580100574,3.0,1.0,1.15,5.0,0.2,,,,,,
delay,ESN,0.3387515081576286,0.3387515081576286,3.0,1.0,1.2,0.1,0.0,,,,,,
delay,ESN,0.1088918242380597,0.1088918242380597,3.0,1.0,1.2,0.1,0.05,,,,,,
delay,ESN,0.0019012772827395384,0.0019012772827395384,3.0,1.0,1.2,0.1,0.1,,,,,,
delay,ESN,0.045733302001901864,0.045733302001901864,3.0,1.0,1.2,0.1,0.15,,,,,,
delay,ESN,0.014443617837741745,0.014443617837741745,3.0,1.0,1.2,0.1,0.2,,,,,,
delay,ESN,0.03917821272492748,0.03917821272492748,3.0,1.0,1.2,0.5,0.0,,,,,,
delay,ESN,0.3556148359712276,0.3556148359712276,3.0,1.0,1.2,0.5,0.05,,,,,,
delay,ESN,0.09171645676777235,0.09171645676777235,3.0,1.0,1.2,0.5,0.1,,,,,,
delay,ESN,0.18527329814969942,0.18527329814969942,3.0,1.0,1.2,0.5,0.15,,,,,,
delay,ESN,0.3656673735625493,0.3656673735625493,3.0,1.0,1.2,0.5,0.2,,,,,,
delay,ESN,0.016249234729393824,0.016249234729393824,3.0,1.0,1.2,1.0,0.0,,,,,,
delay,ESN,0.0009011829304681972,0.0009011829304681972,3.0,1.0,1.2,1.0,0.05,,,,,,
delay,ESN,0.004569562925615758,0.004569562925615758,3.0,1.0,1.2,1.0,0.1,,,,,,
delay,ESN,0.11391988112289496,0.11391988112289496,3.0,1.0,1.2,1.0,0.15,,,,,,
delay,ESN,0.11886007726689918,0.11886007726689918,3.0,1.0,1.2,1.0,0.2,,,,,,
delay,ESN,0.18622182849450267,0.18622182849450267,3.0,1.0,1.2,1.5,0.0,,,,,,
delay,ESN,0.03450636358749658,0.03450636358749658,3.0,1.0,1.2,1.5,0.05,,,,,,
delay,ESN,0.0010151978638807358,0.0010151978638807358,3.0,1.0,1.2,1.5,0.1,,,,,,
delay,ESN,0.006722424336021393,0.006722424336021393,3.0,1.0,1.2,1.5,0.15,,,,,,
delay,ESN,0.004210134933034477,0.004210134933034477,3.0,1.0,1.2,1.5,0.2,,,,,,
delay,ESN,1.2753242867412853e-07,1.2753242867412853e-07,3.0,1.0,1.2,2.0,0.0,,,,,,
delay,ESN,0.0002862590777014272,0.0002862590777014272,3.0,1.0,1.2,2.0,0.05,,,,,,
delay,ESN,0.04726495252621799,0.04726495252621799,3.0,1.0,1.2,2.0,0.1,,,,,,
delay,ESN,0.0407549202780075,0.0407549202780075,3.0,1.0,1.2,2.0,0.15,,,,,,
delay,ESN,0.011223132157937552,0.011223132157937552,3.0,1.0,1.2,2.0,0.2,,,,,,
delay,ESN,0.05705990423557185,0.05705990423557185,3.0,1.0,1.2,2.5,0.0,,,,,,
delay,ESN,0.0004322339730851355,0.0004322339730851355,3.0,1.0,1.2,2.5,0.05,,,,,,
delay,ESN,0.005457127153692624,0.005457127153692624,3.0,1.0,1.2,2.5,0.1,,,,,,
delay,ESN,0.006518837682924261,0.006518837682924261,3.0,1.0,1.2,2.5,0.15,,,,,,
delay,ESN,0.0038058246037802126,0.0038058246037802126,3.0,1.0,1.2,2.5,0.2,,,,,,
delay,ESN,0.0030451761010285294,0.0030451761010285294,3.0,1.0,1.2,3.0,0.0,,,,,,
delay,ESN,0.005386145919666796,0.005386145919666796,3.0,1.0,1.2,3.0,0.05,,,,,,
delay,ESN,0.02629346817352286,0.02629346817352286,3.0,1.0,1.2,3.0,0.1,,,,,,
delay,ESN,0.07669224439962402,0.07669224439962402,3.0,1.0,1.2,3.0,0.15,,,,,,
delay,ESN,0.0034532543612364255,0.0034532543612364255,3.0,1.0,1.2,3.0,0.2,,,,,,
delay,ESN,0.0322624280785891,0.0322624280785891,3.0,1.0,1.2,3.5,0.0,,,,,,
delay,ESN,0.0573491528532514,0.0573491528532514,3.0,1.0,1.2,3.5,0.05,,,,,,
delay,ESN,0.007465419889268029,0.007465419889268029,3.0,1.0,1.2,3.5,0.1,,,,,,
delay,ESN,0.0011584303061074205,0.0011584303061074205,3.0,1.0,1.2,3.5,0.15,,,,,,
delay,ESN,0.014685733360927137,0.014685733360927137,3.0,1.0,1.2,3.5,0.2,,,,,,
delay,ESN,0.06167421871442145,0.06167421871442145,3.0,1.0,1.2,4.0,0.0,,,,,,
delay,ESN,0.017248242571564928,0.017248242571564928,3.0,1.0,1.2,4.0,0.05,,,,,,
delay,ESN,0.1283728244326165,0.1283728244326165,3.0,1.0,1.2,4.0,0.1,,,,,,
delay,ESN,0.11342648352111379,0.11342648352111379,3.0,1.0,1.2,4.0,0.15,,,,,,
delay,ESN,0.052604716530266056,0.052604716530266056,3.0,1.0,1.2,4.0,0.2,,,,,,
delay,ESN,0.010564749679869978,0.010564749679869978,3.0,1.0,1.2,4.5,0.0,,,,,,
delay,ESN,1.9875950112540603e-05,1.9875950112540603e-05,3.0,1.0,1.2,4.5,0.05,,,,,,
delay,ESN,0.054400295955338254,0.054400295955338254,3.0,1.0,1.2,4.5,0.1,,,,,,
delay,ESN,0.010150471497649157,0.010150471497649157,3.0,1.0,1.2,4.5,0.15,,,,,,
delay,ESN,0.07656732197920346,0.07656732197920346,3.0,1.0,1.2,4.5,0.2,,,,,,
delay,ESN,0.0046368867415647955,0.0046368867415647955,3.0,1.0,1.2,5.0,0.0,,,,,,
delay,ESN,0.005651495053218448,0.005651495053218448,3.0,1.0,1.2,5.0,0.05,,,,,,
delay,ESN,0.1634956899138985,0.1634956899138985,3.0,1.0,1.2,5.0,0.1,,,,,,
delay,ESN,1.3214231062493067e-05,1.3214231062493067e-05,3.0,1.0,1.2,5.0,0.15,,,,,,
delay,ESN,0.0059564271698299125,0.0059564271698299125,3.0,1.0,1.2,5.0,0.2,,,,,,
delay,ESN,0.9811654932180388,0.9811654932180388,9.0,0.7,0.8,0.1,0.0,,,,,,
delay,ESN,0.9920392583718639,0.9920392583718639,9.0,0.7,0.8,0.1,0.05,,,,,,
delay,ESN,0.9791520418253756,0.9791520418253756,9.0,0.7,0.8,0.1,0.1,,,,,,
delay,ESN,0.9552356775830418,0.9552356775830418,9.0,0.7,0.8,0.1,0.15,,,,,,
delay,ESN,0.8547872080059508,0.8547872080059508,9.0,0.7,0.8,0.1,0.2,,,,,,
delay,ESN,0.8345627084905155,0.8345627084905155,9.0,0.7,0.8,0.5,0.0,,,,,,
delay,ESN,0.738350796186885,0.738350796186885,9.0,0.7,0.8,0.5,0.05,,,,,,
delay,ESN,0.5175107271545809,0.5175107271545809,9.0,0.7,0.8,0.5,0.1,,,,,,
delay,ESN,0.5096117251083518,0.5096117251083518,9.0,0.7,0.8,0.5,0.15,,,,,,
delay,ESN,0.5752368735392511,0.5752368735392511,9.0,0.7,0.8,0.5,0.2,,,,,,
delay,ESN,0.3626886546404279,0.3626886546404279,9.0,0.7,0.8,1.0,0.0,,,,,,
delay,ESN,0.5507904414648457,0.5507904414648457,9.0,0.7,0.8,1.0,0.05,,,,,,
delay,ESN,0.3580965325066069,0.3580965325066069,9.0,0.7,0.8,1.0,0.1,,,,,,
delay,ESN,0.13210468842301853,0.13210468842301853,9.0,0.7,0.8,1.0,0.15,,,,,,
delay,ESN,0.15317137960088636,0.15317137960088636,9.0,0.7,0.8,1.0,0.2,,,,,,
delay,ESN,0.09255380754503736,0.09255380754503736,9.0,0.7,0.8,1.5,0.0,,,,,,
delay,ESN,0.059056473994545645,0.059056473994545645,9.0,0.7,0.8,1.5,0.05,,,,,,
delay,ESN,0.28674053691410956,0.28674053691410956,9.0,0.7,0.8,1.5,0.1,,,,,,
delay,ESN,0.27834521433285186,0.27834521433285186,9.0,0.7,0.8,1.5,0.15,,,,,,
delay,ESN,0.15417051430403797,0.15417051430403797,9.0,0.7,0.8,1.5,0.2,,,,,,
delay,ESN,0.22272398645528127,0.22272398645528127,9.0,0.7,0.8,2.0,0.0,,,,,,
delay,ESN,0.24913088898567956,0.24913088898567956,9.0,0.7,0.8,2.0,0.05,,,,,,
delay,ESN,0.23145662246442478,0.23145662246442478,9.0,0.7,0.8,2.0,0.1,,,,,,
delay,ESN,0.2525974542484679,0.2525974542484679,9.0,0.7,0.8,2.0,0.15,,,,,,
delay,ESN,0.17372745545028723,0.17372745545028723,9.0,0.7,0.8,2.0,0.2,,,,,,
delay,ESN,0.2239539244808395,0.2239539244808395,9.0,0.7,0.8,2.5,0.0,,,,,,
delay,ESN,0.19215919243079432,0.19215919243079432,9.0,0.7,0.8,2.5,0.05,,,,,,
delay,ESN,0.2387306906249052,0.2387306906249052,9.0,0.7,0.8,2.5,0.1,,,,,,
delay,ESN,0.044075456212230316,0.044075456212230316,9.0,0.7,0.8,2.5,0.15,,,,,,
delay,ESN,0.105154492721588,0.105154492721588,9.0,0.7,0.8,2.5,0.2,,,,,,
delay,ESN,0.08433684571641543,0.08433684571641543,9.0,0.7,0.8,3.0,0.0,,,,,,
delay,ESN,0.17258670452788635,0.17258670452788635,9.0,0.7,0.8,3.0,0.05,,,,,,
delay,ESN,0.027056038791705633,0.027056038791705633,9.0,0.7,0.8,3.0,0.1,,,,,,
delay,ESN,0.20901567102010835,0.20901567102010835,9.0,0.7,0.8,3.0,0.15,,,,,,
delay,ESN,0.35589498466542385,0.35589498466542385,9.0,0.7,0.8,3.0,0.2,,,,,,
delay,ESN,0.39489766024850526,0.39489766024850526,9.0,0.7,0.8,3.5,0.0,,,,,,
delay,ESN,0.20153013204356643,0.20153013204356643,9.0,0.7,0.8,3.5,0.05,,,,,,
delay,ESN,0.3325808592054042,0.3325808592054042,9.0,0.7,0.8,3.5,0.1,,,,,,
delay,ESN,0.13516739611096862,0.13516739611096862,9.0,0.7,0.8,3.5,0.15,,,,,,
delay,ESN,0.061118132283691236,0.061118132283691236,9.0,0.7,0.8,3.5,0.2,,,,,,
delay,ESN,0.20282809216301326,0.20282809216301326,9.0,0.7,0.8,4.0,0.0,,,,,,
delay,ESN,0.260948953410972,0.260948953410972,9.0,0.7,0.8,4.0,0.05,,,,,,
delay,ESN,0.12029029278912538,0.12029029278912538,9.0,0.7,0.8,4.0,0.1,,,,,,
delay,ESN,0.09223673814765884,0.09223673814765884,9.0,0.7,0.8,4.0,0.15,,,,,,
delay,ESN,0.0004941937397865562,0.0004941937397865562,9.0,0.7,0.8,4.0,0.2,,,,,,
delay,ESN,0.11296992694878563,0.11296992694878563,9.0,0.7,0.8,4.5,0.0,,,,,,
delay,ESN,0.09919937823159605,0.09919937823159605,9.0,0.7,0.8,4.5,0.05,,,,,,
delay,ESN,0.23346946292253665,0.23346946292253665,9.0,0.7,0.8,4.5,0.1,,,,,,
delay,ESN,0.006722378651005646,0.006722378651005646,9.0,0.7,0.8,4.5,0.15,,,,,,
delay,ESN,0.08503177229268587,0.08503177229268587,9.0,0.7,0.8,4.5,0.2,,,,,,
delay,ESN,0.011018042029213753,0.011018042029213753,9.0,0.7,0.8,5.0,0.0,,,,,,
delay,ESN,0.07429083934482632,0.07429083934482632,9.0,0.7,0.8,5.0,0.05,,,,,,
delay,ESN,0.0002564211308716427,0.0002564211308716427,9.0,0.7,0.8,5.0,0.1,,,,,,
delay,ESN,0.002965552248801871,0.002965552248801871,9.0,0.7,0.8,5.0,0.15,,,,,,
delay,ESN,0.05428759876307258,0.05428759876307258,9.0,0.7,0.8,5.0,0.2,,,,,,
delay,ESN,0.9877307364655068,0.9877307364655068,9.0,0.7,0.85,0.1,0.0,,,,,,
delay,ESN,0.9714916125791794,0.9714916125791794,9.0,0.7,0.85,0.1,0.05,,,,,,
delay,ESN,0.9713644717061358,0.9713644717061358,9.0,0.7,0.85,0.1,0.1,,,,,,
delay,ESN,0.9472659341146573,0.9472659341146573,9.0,0.7,0.85,0.1,0.15,,,,,,
delay,ESN,0.8683427803348949,0.8683427803348949,9.0,0.7,0.85,0.1,0.2,,,,,,
delay,ESN,0.7947232954582657,0.7947232954582657,9.0,0.7,0.85,0.5,0.0,,,,,,
delay,ESN,0.6446240520913651,0.6446240520913651,9.0,0.7,0.85,0.5,0.05,,,,,,
delay,ESN,0.6228919490642013,0.6228919490642013,9.0,0.7,0.85,0.5,0.1,,,,,,
delay,ESN,0.6036488976626827,0.6036488976626827,9.0,0.7,0.85,0.5,0.15,,,,,,
delay,ESN,0.6712457700743927,0.6712457700743927,9.0,0.7,0.85,0.5,0.2,,,,,,
delay,ESN,0.18145311381666374,0.18145311381666374,9.0,0.7,0.85,1.0,0.0,,,,,,
delay,ESN,0.29421090026372326,0.29421090026372326,9.0,0.7,0.85,1.0,0.05,,,,,,
delay,ESN,0.39383250606566256,0.39383250606566256,9.0,0.7,0.85,1.0,0.1,,,,,,
delay,ESN,0.19460158869671373,0.19460158869671373,9.0,0.7,0.85,1.0,0.15,,,,,,
delay,ESN,0.1581724164657146,0.1581724164657146,9.0,0.7,0.85,1.0,0.2,,,,,,
delay,ESN,0.45573742224232333,0.45573742224232333,9.0,0.7,0.85,1.5,0.0,,,,,,
delay,ESN,0.2944165231976954,0.2944165231976954,9.0,0.7,0.85,1.5,0.05,,,,,,
delay,ESN,0.30166691708984195,0.30166691708984195,9.0,0.7,0.85,1.5,0.1,,,,,,
delay,ESN,0.23357532766669667,0.23357532766669667,9.0,0.7,0.85,1.5,0.15,,,,,,
delay,ESN,0.28268238487957537,0.28268238487957537,9.0,0.7,0.85,1.5,0.2,,,,,,
delay,ESN,0.14763607864651052,0.14763607864651052,9.0,0.7,0.85,2.0,0.0,,,,,,
delay,ESN,0.2300098074201796,0.2300098074201796,9.0,0.7,0.85,2.0,0.05,,,,,,
delay,ESN,0.3026352242406043,0.3026352242406043,9.0,0.7,0.85,2.0,0.1,,,,,,
delay,ESN,0.26981545633073434,0.26981545633073434,9.0,0.7,0.85,2.0,0.15,,,,,,
delay,ESN,0.011245963037645747,0.011245963037645747,9.0,0.7,0.85,2.0,0.2,,,,,,
delay,ESN,0.19663446836465498,0.19663446836465498,9.0,0.7,0.85,2.5,0.0,,,,,,
delay,ESN,0.08831270117226238,0.08831270117226238,9.0,0.7,0.85,2.5,0.05,,,,,,
delay,ESN,0.1424967989683336,0.1424967989683336,9.0,0.7,0.85,2.5,0.1,,,,,,
delay,ESN,0.3601638631069217,0.3601638631069217,9.0,0.7,0.85,2.5,0.15,,,,,,
delay,ESN,0.3988248218892036,0.3988248218892036,9.0,0.7,0.85,2.5,0.2,,,,,,
delay,ESN,0.12467983656944187,0.12467983656944187,9.0,0.7,0.85,3.0,0.0,,,,,,
delay,ESN,0.21501859174393395,0.21501859174393395,9.0,0.7,0.85,3.0,0.05,,,,,,
delay,ESN,0.11956276179888835,0.11956276179888835,9.0,0.7,0.85,3.0,0.1,,,,,,
delay,ESN,0.041440836308782175,0.041440836308782175,9.0,0.7,0.85,3.0,0.15,,,,,,
delay,ESN,0.08762506689853344,0.08762506689853344,9.0,0.7,0.85,3.0,0.2,,,,,,
delay,ESN,0.00014881088467795219,0.00014881088467795219,9.0,0.7,0.85,3.5,0.0,,,,,,
delay,ESN,0.06123814008989572,0.06123814008989572,9.0,0.7,0.85,3.5,0.05,,,,,,
delay,ESN,0.1425361606666394,0.1425361606666394,9.0,0.7,0.85,3.5,0.1,,,,,,
delay,ESN,0.1257576504487838,0.1257576504487838,9.0,0.7,0.85,3.5,0.15,,,,,,
delay,ESN,0.01160096139841838,0.01160096139841838,9.0,0.7,0.85,3.5,0.2,,,,,,
delay,ESN,0.10999572787337111,0.10999572787337111,9.0,0.7,0.85,4.0,0.0,,,,,,
delay,ESN,0.07593096242500325,0.07593096242500325,9.0,0.7,0.85,4.0,0.05,,,,,,
delay,ESN,0.1042923844351511,0.1042923844351511,9.0,0.7,0.85,4.0,0.1,,,,,,
delay,ESN,0.058364655816479705,0.058364655816479705,9.0,0.7,0.85,4.0,0.15,,,,,,
delay,ESN,0.31149623096152074,0.31149623096152074,9.0,0.7,0.85,4.0,0.2,,,,,,
delay,ESN,0.15727330462302186,0.15727330462302186,9.0,0.7,0.85,4.5,0.0,,,,,,
delay,ESN,0.06062286422366207,0.06062286422366207,9.0,0.7,0.85,4.5,0.05,,,,,,
delay,ESN,0.0806338423965382,0.0806338423965382,9.0,0.7,0.85,4.5,0.1,,,,,,
delay,ESN,0.11797507572724497,0.11797507572724497,9.0,0.7,0.85,4.5,0.15,,,,,,
delay,ESN,0.01715500458197359,0.01715500458197359,9.0,0.7,0.85,4.5,0.2,,,,,,
delay,ESN,0.04738197165585385,0.04738197165585385,9.0,0.7,0.85,5.0,0.0,,,,,,
delay,ESN,0.0966645334052776,0.0966645334052776,9.0,0.7,0.85,5.0,0.05,,,,,,
delay,ESN,0.16874121495076955,0.16874121495076955,9.0,0.7,0.85,5.0,0.1,,,,,,
delay,ESN,0.002894675160786968,0.002894675160786968,9.0,0.7,0.85,5.0,0.15,,,,,,
delay,ESN,0.03393822731034105,0.03393822731034105,9.0,0.7,0.85,5.0,0.2,,,,,,
delay,ESN,0.9851416359125953,0.9851416359125953,9.0,0.7,0.9,0.1,0.0,,,,,,
delay,ESN,0.9693414290246597,0.9693414290246597,9.0,0.7,0.9,0.1,0.05,,,,,,
delay,ESN,0.9876723931109538,0.9876723931109538,9.0,0.7,0.9,0.1,0.1,,,,,,
delay,ESN,0.9097431367209105,0.9097431367209105,9.0,0.7,0.9,0.1,0.15,,,,,,
delay,ESN,0.8823302041842265,0.8823302041842265,9.0,0.7,0.9,0.1,0.2,,,,,,
delay,ESN,0.7722388400258908,0.7722388400258908,9.0,0.7,0.9,0.5,0.0,,,,,,
delay,ESN,0.5756359913054939,0.5756359913054939,9.0,0.7,0.9,0.5,0.05,,,,,,
delay,ESN,0.6019969309330488,0.6019969309330488,9.0,0.7,0.9,0.5,0.1,,,,,,
delay,ESN,0.6135306350065313,0.6135306350065313,9.0,0.7,0.9,0.5,0.15,,,,,,
delay,ESN,0.33946496434648366,0.33946496434648366,9.0,0.7,0.9,0.5,0.2,,,,,,
delay,ESN,0.3085604770104437,0.3085604770104437,9.0,0.7,0.9,1.0,0.0,,,,,,
delay,ESN,0.4429385715711945,0.4429385715711945,9.0,0.7,0.9,1.0,0.05,,,,,,
